0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5481749892124577,0.5498855350997104,0.5515155847099159,0.5489460104338325,0.5463526291242533,0.5437395341536788,0.5450983903512447,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.5381649433863458,0.5354146169514002,0.5326652589758226,0.5299187495570056,0.5271768008535516,0.5244409726393177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505491185331086,0.5523462743387033,0.554056820225956,0.5515155847099159,0.5489460104338325,0.5463526291242533,0.5477725575104739,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.5381649433863458,0.5354146169514002,0.5326652589758226,0.5299187495570056,0.5271768008535516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5528770217766854,0.5547675363254277,0.5565646921310223,0.554056820225956,0.5515155847099159,0.5489460104338325,0.5504312228837873,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.5381649433863458,0.5354146169514002,0.5326652589758226,0.5299187495570056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551517628105933,0.5571431048019353,0.5590336193506776,0.5565646921310223,0.554056820225956,0.5515155847099159,0.5530706895104569,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.5381649433863458,0.5354146169514002,0.5326652589758226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573655930322677,0.5594660496532723,0.5614573916446143,0.5590336193506776,0.5565646921310223,0.554056820225956,0.5556868698361616,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.5381649433863458,0.5354146169514002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5595098361572238,0.5617286283625104,0.5638290849835149,0.5614573916446143,0.5590336193506776,0.5565646921310223,0.558275238018275,0.5599052876284806,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.5381649433863458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5615747529591885,0.5639221707995641,0.5661409630048505,0.5638290849835149,0.5614573916446143,0.5590336193506776,0.5608307751562722,0.5625413210435249,0.5599052876284806,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635493817730457,0.5660369439621004,0.568384361802476,0.5661409630048505,0.5638290849835149,0.5614573916446143,0.5633479061933566,0.5651450619989513,0.5625413210435249,0.5599052876284806,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654213495401195,0.5680619924792698,0.5705495546683246,0.568384361802476,0.5661409630048505,0.5638290849835149,0.5658204269748569,0.5677109415235992,0.5651450619989513,0.5625413210435249,0.5599052876284806,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671766468494808,0.5699849496577836,0.572625592596934,0.5705495546683246,0.568384361802476,0.5661409630048505,0.5682414196258552,0.5702327616171972,0.5677109415235992,0.5651450619989513,0.5625413210435249,0.5599052876284806,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5687993587118986,0.5717918125240244,0.5746001153323274,0.572625592596934,0.5705495546683246,0.568384361802476,0.5706031540077625,0.5727036106287671,0.5702327616171972,0.5677109415235992,0.5651450619989513,0.5625413210435249,0.5599052876284806,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6545457022045327,0.6411887100883736,0.6278793832051455,0.6146171889879908,0.6096975650233273,0.6048250737247373,0.6000002476590781,0.5952236254108481,0.5904957516501816,0.5858171772016127,0.5811884591136156,0.5766101607289307,0.5720828517556857,0.5676071083393204,0.5631835131353231,0.5668517746983216,0.5702713405621337,0.5734666725988105,0.5764591264109364,0.5746001153323274,0.572625592596934,0.5705495546683246,0.5728969725087001,0.5751157647139866,0.5727036106287671,0.5702327616171972,0.5677109415235992,0.5651450619989513,0.5625413210435249,0.5599052876284806,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.5381649433863458,0.5354146169514002,0.5326652589758226,0.5299187495570056,0.5271768008535516,0.5244409726393177,0.521712686199993,0.5189932367740633,0.5162838047124079,0.5135854655073513,0.5108991988220413
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6597176219803162,0.6459693728734863,0.6322693275840855,0.6186169475276155,0.6134014030557836,0.6082335238168826,0.6031138483954106,0.5980429214615024,0.5930212938396916,0.5880495225784526,0.5831281710205258,0.578257808874039,0.5734390122844318,0.5686723639071928,0.5639584529814187,0.5679035644737,0.5715718260366984,0.5749913919005105,0.5781867239371874,0.5764591264109364,0.5746001153323274,0.572625592596934,0.5751131547859887,0.5774605726263643,0.5751157647139866,0.5727036106287671,0.5702327616171972,0.5677109415235992,0.5651450619989513,0.5625413210435249,0.5599052876284806,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.5381649433863458,0.5354146169514002,0.5326652589758226,0.5299187495570056,0.5271768008535516,0.5244409726393177,0.521712686199993,0.5189932367740633,0.5162838047124079,0.5135854655073513
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6650055555717502,0.6508385986728802,0.6367203902615737,0.6226503856676963,0.6171125471243187,0.6116229123983703,0.6061820261599855,0.6007904392336982,0.5954487086679827,0.5901573978055794,0.5849170763546162,0.5797283204605325,0.5745917127788169,0.5695078425485663,0.5644773056668757,0.5687318376683556,0.5726769491606368,0.5763452107236352,0.5797647765874473,0.5781867239371874,0.5764591264109364,0.5746001153323274,0.5772407582714777,0.5797283204605325,0.5774605726263643,0.5751157647139866,0.5727036106287671,0.5702327616171972,0.5677109415235992,0.5651450619989513,0.5625413210435249,0.5599052876284806,0.5572419746367024,0.5545559019604116,0.5518511512700078,0.5491314137080398,0.5464000315510184,0.5436600347097935,0.5409141727984884,0.5381649433863458,0.5354146169514002,0.5326652589758226,0.5299187495570056,0.5271768008535516,0.5244409726393177,0.521712686199993,0.5189932367740633,0.5162838047124079
