0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565682037871942,0.7689265535493706,0.7818579216518363,0.7784565611076186,0.7750552005634009,0.7716538400191832,0.7682524794749656,0.7648511189307479,0.7614497583865302,0.7608334044624102,0.7602333777945582,0.7596490380984149,0.7590797781363656,0.7421922929661563,0.7258917822751931,0.7101576221522978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733365934273906,0.7862210462120052,0.79969935211191,0.7962510762498409,0.7928028003877721,0.789354524525703,0.7859062486636341,0.782457972801565,0.7790096969394962,0.7783763401485039,0.7777599862243839,0.7771599595565319,0.7765756198603886,0.7590797781363656,0.7421922929661563,0.7258917822751931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7907062162144165,0.8041362944798868,0.8181818181818181,0.8146853146853147,0.8111888111888113,0.8076923076923077,0.8041958041958042,0.8006993006993006,0.7972027972027972,0.796551724137931,0.7959183673469388,0.7953020134228188,0.794701986754967,0.7765756198603886,0.7590797781363656,0.7421922929661563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7917725257913645,0.805153008262558,0.8191489361702128,0.7980608096809978,0.7945147103902176,0.7909686110994374,0.7874225118086573,0.7838764125178772,0.780330313227097,0.7796607700043623,0.796551724137931,0.7783763401485039,0.7777599862243839,0.7602333777945582,0.7433163094517314,0.7269873391832882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7928695205359944,0.8061989799958097,0.8201438848920863,0.7990047353914931,0.7954076130893348,0.7748839090252029,0.7712867867230446,0.7846162461828601,0.7810191238807018,0.780330313227097,0.7972027972027972,0.7790096969394962,0.7614497583865302,0.7445006758157267,0.7281409388414808,0.712349803372612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793998544324263,0.8072754910497403,0.8211678832116789,0.8175182481751825,0.8138686131386861,0.7926769509037549,0.7890273158672585,0.8029197080291971,0.7992700729927007,0.7985611510791366,0.7978723404255319,0.7796607700043623,0.7620831151775225,0.7451170297398466,0.7287409655093328,0.7129341430687554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7788282920225376,0.7914573169655174,0.8046801950237874,0.8009764913200836,0.8148148148148149,0.7935690839126762,0.7898653802089726,0.8037037037037037,0.8,0.7817280457942659,0.7810191238807018,0.7634037314651233,0.7464014595957051,0.729990676224445,0.7141505236607273,0.6988608900139741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642660197556869,0.7762663315658402,0.7888396617162832,0.8020068449820162,0.8157894736842105,0.7944880479895351,0.7907286494932944,0.8045112781954887,0.8007518796992481,0.782457972801565,0.7648014640322922,0.7477598134720446,0.7313112925120459,0.7154349535165856,0.7001106007290863,0.6853187623594303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7655000207888041,0.7774429372020681,0.7899588719556219,0.8030686598244658,0.8167938931297709,0.8129770992366412,0.8091603053435115,0.8053435114503817,0.8015267175572519,0.7832098525008132,0.7655313910395913,0.7484687353856087,0.7320001031656507,0.7161044967393204,0.7007616737939525,0.6859521191504225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7515654896471218,0.7628963164275993,0.7747800577417452,0.7872368173961806,0.8002874301659062,0.7964114611736581,0.7925354921814101,0.8062015503875969,0.8023255813953488,0.783984690358817,0.7662832707388395,0.7491986623929079,0.7327090250792148,0.7167933073929251,0.7014312170166872,0.6866031922152886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738204545882494,0.7489408177311113,0.760210605629821,0.7720333080621993,0.784429028834867,0.7804920209608512,0.7934815948488092,0.8070866141732284,0.8031496062992126,0.7847835541969139,0.7670581085968433,0.749950542092156,0.7334389520865139,0.7175022293064892,0.7021200276702919,0.7014312170166872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894003950124915,0.7995588765911553,0.8102321563137884,0.821438952086514,0.833198662392908,0.8455313910395914,0.8415313910395914,0.8375313910395914,0.8335313910395914,0.813198662392908,0.8091986623929079,0.8051986623929079,0.7854389520865139,0.7662321563137884,0.7622321563137884,0.7582321563137885,0.7542321563137885,0.7654389520865139,0.7771986623929079,0.7895313910395914,0.7855313910395914,0.7815313910395913,0.794457972801565,0.808,0.804,0.7856075791007777,0.7678569724349402,0.7507253799501599,0.734190831785762,0.7182321563137885,0.7175022293064892,0.7167933073929251,0.7161044967393204,0.7306417492893111,0.7457503865308389,0.7451170297398466,0.7445006758157267,0.7439006491478748,0.7596490380984149,0.7590797781363656,0.7585250216128399,0.7579842212282706,0.7411241282314172,0.7248499950312992,0.7091412472228793,0.693978038267802,0.6793412234148584,0.6652123345822369
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059979009813992,0.8166061400536259,0.8277478951759448,0.8394425648319324,0.8517102528282092,0.8645717939397766,0.86050675328937,0.8564417126389634,0.852376671988557,0.8313850495761768,0.8273200089257703,0.8232549682753638,0.8028571989782738,0.7830324480214733,0.7789674073710668,0.7749023667206603,0.7708373260702538,0.7825319957262412,0.7947996837225182,0.8076612248340854,0.803596184183679,0.7995311435332724,0.7954661028828659,0.8089430894308943,0.8048780487804879,0.786457972801565,0.768680997338804,0.7515242437882568,0.7349656696437659,0.734190831785762,0.7334389520865139,0.7327090250792148,0.7320001031656507,0.7470710028184397,0.7627341882423886,0.7620831151775225,0.7614497583865302,0.7608334044624102,0.7771599595565319,0.7765756198603886,0.7760063598983393,0.7754516033748136,0.7579842212282706,0.7411241282314172,0.7248499950312992,0.7091412472228793,0.693978038267802,0.6793412234148584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8231908339997389,0.8342653983675057,0.8458928772689409,0.8580933745106658,0.8708877248676807,0.884297520661157,0.8801652892561984,0.8760330578512396,0.871900826446281,0.8502265678428874,0.8460943364379288,0.8419621050329701,0.8209032918660377,0.8004383318143955,0.7963061004094368,0.7921738690044782,0.7880416375995194,0.8002421348412443,0.8130364851982593,0.8264462809917356,0.8223140495867769,0.8181818181818181,0.8140495867768596,0.8099173553719008,0.8057851239669421,0.7873360215820528,0.7695313910395913,0.7523482686921206,0.7515242437882568,0.7507253799501599,0.749950542092156,0.7491986623929079,0.7484687353856087,0.7640925421187281,0.780330313227097,0.7796607700043623,0.7790096969394962,0.7783763401485039,0.7953020134228188,0.794701986754967,0.7941176470588236,0.7935483870967741,0.7754516033748136,0.7579842212282706,0.7411241282314172,0.7248499950312992,0.7091412472228793,0.693978038267802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841001977296598,0.8525600069307231,0.8646910549051376,0.8774159559948425,0.8907563025210083,0.8865546218487395,0.8823529411764706,0.8606092333057668,0.8739495798319328,0.8697478991596639,0.865546218487395,0.8613445378151261,0.8396008299444222,0.8184725675101796,0.8142708868379107,0.8100692061656418,0.8058675254933729,0.8185924265830777,0.8319327731092436,0.8277310924369747,0.8059873845662711,0.801785703894002,0.7975840232217332,0.8109243697478992,0.8067226890756303,0.7882430967685072,0.7704094398200791,0.7695313910395913,0.768680997338804,0.7678569724349402,0.7670581085968433,0.7662832707388395,0.7655313910395913,0.7817280457942659,0.7985611510791366,0.7978723404255319,0.7972027972027972,0.796551724137931,0.7959183673469388,0.7777599862243839,0.7771599595565319,0.7941176470588236,0.7935483870967741,0.7754516033748136,0.7579842212282706,0.7411241282314172,0.7248499950312992,0.7091412472228793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8284885665701986,0.8394218580694199,0.8509080641023097,0.8629672884754889,0.8756203659639583,0.871346861690454,0.8670733574169498,0.8803418803418803,0.8760683760683761,0.8717948717948718,0.8675213675213675,0.8457058360494283,0.841432331775924,0.8371588275024198,0.8328853232289155,0.8286118189554113,0.824338314681907,0.8200648104084027,0.8333333333333333,0.8115178018613942,0.80724429758789,0.8029707933143857,0.7986972890408813,0.811965811965812,0.8076923076923077,0.7891806618771954,0.7882430967685072,0.7873360215820528,0.786457972801565,0.7856075791007777,0.7847835541969139,0.783984690358817,0.7832098525008132,0.782457972801565,0.7992700729927007,0.7810191238807018,0.780330313227097,0.7796607700043623,0.7790096969394962,0.7783763401485039,0.7777599862243839,0.7771599595565319,0.7941176470588236,0.7935483870967741,0.7754516033748136,0.7579842212282706,0.7411241282314172,0.7248499950312992
