0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378226317038931,0.6581954608054414,0.6799114264682053,0.7030732405629929,0.7277936412201503,0.7541968210607795,0.7824201576537386,0.8126163322563023,0.8019780343839619,0.769176562343274,0.7377178890624481,0.7270795911901077,0.7372616687262528,0.7487865450222597,0.7381482471499192,0.727509949277579,0.7168716514052385,0.706233353532898,0.6955950556605576,0.6849567577882172,0.6743184599158767,0.6636801620435363,0.6530418641711959,0.6424035662988554,0.631765268426515,0.5989637963858272,0.5675051231050013,0.5373078925248472,0.5082956777003237,0.4803966821606279,0.45354345936296026,0.42767264914372566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6581954608054414,0.6799114264682053,0.7030732405629929,0.7277936412201503,0.7541968210607795,0.7824201576537386,0.8126163322563023,0.8449559531756388,0.8338448420645277,0.7991411549513378,0.7658668696718791,0.754755758560768,0.7658078216180044,0.7782892865089721,0.767178175397861,0.7560670642867499,0.7449559531756388,0.7338448420645276,0.7227337309534165,0.7116226198423055,0.7005115087311944,0.6894003976200832,0.678289286508972,0.667178175397861,0.6560670642867499,0.6213633771735599,0.5880890918941014,0.5561576053745049,0.5254875615555801,0.49600253349228585,0.46763072471381945,0.4403046886773811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799114264682053,0.7030732405629929,0.7277936412201503,0.7541968210607795,0.7824201576537386,0.8126163322563023,0.8449559531756388,0.8796308430175599,0.8680029360408157,0.8312608627363622,0.7960403797575393,0.7844124727807951,0.7963771418061297,0.8098634011570947,0.7982354941803506,0.7866075872036064,0.7749796802268621,0.763351773250118,0.7517238662733738,0.7400959592966296,0.7284680523198854,0.7168401453431412,0.705212238366397,0.6935843313896528,0.6819564244129086,0.6452143511084554,0.6099938681296323,0.5762027869845406,0.5437545045993111,0.5125676649147533,0.4825658409858259,0.4536772363417264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7030732405629929,0.7277936412201503,0.7541968210607795,0.7824201576537386,0.8126163322563023,0.8449559531756388,0.8796308430175599,0.9168582108371119,0.9046630888858925,0.8657340761429144,0.8284247878639857,0.8162296659127661,0.8291487102892559,0.843687479129795,0.8314923571785755,0.819297235227356,0.8071021132761365,0.7949069913249169,0.7827118693736974,0.7705167474224779,0.7583216254712584,0.7461265035200388,0.7339313815688193,0.7217362596175998,0.7095411376663803,0.6706121249234022,0.6333028366444735,0.5975151386911751,0.5631568425716081,0.5301413452119033,0.49838729055287007,0.46781825164946744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7277936412201503,0.7541968210607795,0.7824201576537386,0.8126163322563023,0.8449559531756388,0.8796308430175599,0.9168582108371119,0.9568860204210161,0.9440655076005033,0.9027869162780127,0.8632325126657412,0.8504119998452283,0.8643253778164741,0.8799629434979392,0.8671424306774264,0.8543219178569136,0.8415014050364007,0.8286808922158879,0.8158603793953751,0.8030398665748623,0.7902193537543495,0.7773988409338366,0.7645783281133238,0.751757815292811,0.7389373024722982,0.6976587111498074,0.658104307537536,0.620169628389314,0.5837565395667224,0.5487728525778621,0.5151319643488639,0.4827525188205374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7541968210607795,0.7824201576537386,0.8126163322563023,0.8449559531756388,0.8796308430175599,0.9168582108371119,0.9568860204210161,1.0,0.9864864864864865,0.9426795062145019,0.9007079141990105,0.887194400685497,0.9021389656739613,0.9189189189189189,0.9054054054054055,0.8918918918918919,0.8783783783783784,0.8648648648648649,0.8513513513513513,0.8378378378378378,0.8243243243243243,0.8108108108108107,0.7972972972972974,0.7837837837837838,0.7702702702702703,0.7264632899982857,0.6844916979827943,0.6442442936775221,0.6056166138362995,0.5685105243207071,0.5328338366388461,0.49849994771684725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7248339667843382,0.7513957006126001,0.7798148602156144,0.8102522660624488,0.8428887697131064,0.877929198094134,0.9156074290985254,0.9561930197280155,0.972972972972973,0.9291659927009884,0.887194400685497,0.8736808871719834,0.8886254521604479,0.9054054054054055,0.8615984251334208,0.8480849116199074,0.8345713981063938,0.8210578845928803,0.8075443710793668,0.7940308575658532,0.7805173440523397,0.7670038305388263,0.7534903170253127,0.7399768035117993,0.7567567567567568,0.7129497764847722,0.6709781844692808,0.6307307801640086,0.5921031003227859,0.5549970108071935,0.5193203231253326,0.4849864342033337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7150300452157108,0.741191618979947,0.769176562343274,0.7991411549513378,0.8312608627363622,0.8657340761429144,0.9027869162780127,0.9426795062145019,0.9594594594594594,0.9156524791874749,0.9021389656739613,0.8886254521604479,0.8751119386469344,0.8918918918918919,0.8480849116199074,0.8061133196044159,0.7925998060909024,0.7790862925773889,0.7655727790638753,0.7520592655503618,0.7385457520368484,0.7250322385233348,0.7115187250098214,0.7264632899982857,0.7432432432432432,0.6994362629712587,0.6574646709557672,0.6172172666504951,0.5785895868092724,0.5414834972936801,0.5058068096118191,0.47147292068982016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7052261236470834,0.730987537347294,0.7585382644709335,0.7880300438402266,0.819632955759618,0.8535389541916949,0.8899664034574998,0.9291659927009884,0.9459459459459459,0.9324324324324325,0.9189189189189189,0.9054054054054055,0.8918918918918919,0.8783783783783784,0.8345713981063938,0.7925998060909024,0.7523524017856302,0.7388388882721167,0.7253253747586033,0.7118118612450897,0.6982983477315762,0.6847848342180627,0.6980052114963078,0.7129497764847722,0.7297297297297297,0.6859227494577451,0.6439511574422537,0.6037037531369815,0.5650760732957589,0.5279699837801666,0.49229329609830563,0.4579594071763067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770482851262728,0.7012245230068272,0.7270795911901077,0.754755758560768,0.7844124727807951,0.8162296659127661,0.8504119998452283,0.887194400685497,0.9021389656739613,0.8886254521604479,0.8751119386469344,0.8615984251334208,0.8480849116199074,0.8345713981063938,0.7925998060909024,0.7523524017856302,0.7137247219444076,0.700211208430894,0.6866976949173805,0.673184181403867,0.6596706678903534,0.6712713207045491,0.6844916979827943,0.6994362629712587,0.7162162162162162,0.6724092359442316,0.6304376439287402,0.5901902396234681,0.5515625597822453,0.5380490462687318,0.5009429567531396,0.46526626907127855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
