row,col,y_px,x_px
87,24,1400.0,392.0
86,24,1384.0,392.0
85,24,1368.0,392.0
84,24,1352.0,392.0
83,24,1336.0,392.0
83,25,1336.0,408.0
83,26,1336.0,424.0
83,27,1336.0,440.0
83,28,1336.0,456.0
83,29,1336.0,472.0
82,29,1320.0,472.0
82,30,1320.0,488.0
82,31,1320.0,504.0
82,32,1320.0,520.0
82,33,1320.0,536.0
82,34,1320.0,552.0
82,35,1320.0,568.0
82,36,1320.0,584.0
82,37,1320.0,600.0
82,38,1320.0,616.0
82,39,1320.0,632.0
82,40,1320.0,648.0
82,39,1320.0,632.0
82,38,1320.0,616.0
82,37,1320.0,600.0
82,36,1320.0,584.0
82,35,1320.0,568.0
82,34,1320.0,552.0
82,33,1320.0,536.0
82,32,1320.0,520.0
82,31,1320.0,504.0
82,30,1320.0,488.0
82,29,1320.0,472.0
83,29,1336.0,472.0
83,28,1336.0,456.0
83,27,1336.0,440.0
83,26,1336.0,424.0
83,25,1336.0,408.0
83,24,1336.0,392.0
83,23,1336.0,376.0
83,22,1336.0,360.0
83,21,1336.0,344.0
83,20,1336.0,328.0
83,19,1336.0,312.0
83,18,1336.0,296.0
82,18,1320.0,296.0
82,17,1320.0,280.0
82,16,1320.0,264.0
82,15,1320.0,248.0
82,14,1320.0,232.0
82,13,1320.0,216.0
81,13,1304.0,216.0
80,13,1288.0,216.0
79,13,1272.0,216.0
79,12,1272.0,200.0
79,11,1272.0,184.0
79,10,1272.0,168.0
79,9,1272.0,152.0
79,8,1272.0,136.0
78,8,1256.0,136.0
77,8,1240.0,136.0
76,8,1224.0,136.0
75,8,1208.0,136.0
74,8,1192.0,136.0
73,8,1176.0,136.0
72,8,1160.0,136.0
71,8,1144.0,136.0
70,8,1128.0,136.0
69,8,1112.0,136.0
68,8,1096.0,136.0
67,8,1080.0,136.0
66,8,1064.0,136.0
65,8,1048.0,136.0
64,8,1032.0,136.0
63,8,1016.0,136.0
62,8,1000.0,136.0
61,8,984.0,136.0
60,8,968.0,136.0
59,8,952.0,136.0
58,8,936.0,136.0
57,8,920.0,136.0
56,8,904.0,136.0
55,8,888.0,136.0
54,8,872.0,136.0
53,8,856.0,136.0
52,8,840.0,136.0
51,8,824.0,136.0
50,8,808.0,136.0
49,8,792.0,136.0
48,8,776.0,136.0
47,8,760.0,136.0
46,8,744.0,136.0
45,8,728.0,136.0
44,8,712.0,136.0
43,8,696.0,136.0
42,8,680.0,136.0
41,8,664.0,136.0
40,8,648.0,136.0
39,8,632.0,136.0
38,8,616.0,136.0
37,8,600.0,136.0
36,8,584.0,136.0
35,8,568.0,136.0
34,8,552.0,136.0
33,8,536.0,136.0
32,8,520.0,136.0
31,8,504.0,136.0
30,8,488.0,136.0
30,9,488.0,152.0
29,9,472.0,152.0
28,9,456.0,152.0
28,10,456.0,168.0
28,11,456.0,184.0
28,12,456.0,200.0
28,13,456.0,216.0
27,13,440.0,216.0
27,14,440.0,232.0
27,15,440.0,248.0
27,16,440.0,264.0
27,17,440.0,280.0
27,18,440.0,296.0
27,19,440.0,312.0
27,20,440.0,328.0
27,21,440.0,344.0
27,22,440.0,360.0
27,23,440.0,376.0
27,24,440.0,392.0
26,24,424.0,392.0
25,24,408.0,392.0
24,24,392.0,392.0
23,24,376.0,392.0
22,24,360.0,392.0
21,24,344.0,392.0
20,24,328.0,392.0
19,24,312.0,392.0
18,24,296.0,392.0
17,24,280.0,392.0
16,24,264.0,392.0
16,25,264.0,408.0
16,26,264.0,424.0
16,27,264.0,440.0
16,28,264.0,456.0
16,29,264.0,472.0
16,30,264.0,488.0
16,31,264.0,504.0
16,32,264.0,520.0
16,33,264.0,536.0
16,34,264.0,552.0
16,35,264.0,568.0
16,36,264.0,584.0
16,37,264.0,600.0
16,38,264.0,616.0
16,39,264.0,632.0
16,40,264.0,648.0
17,40,280.0,648.0
17,39,280.0,632.0
18,39,296.0,632.0
18,38,296.0,616.0
18,37,296.0,600.0
17,37,280.0,600.0
17,36,280.0,584.0
17,35,280.0,568.0
17,34,280.0,552.0
16,34,264.0,552.0
15,34,248.0,552.0
14,34,232.0,552.0
14,35,232.0,568.0
14,36,232.0,584.0
14,37,232.0,600.0
13,37,216.0,600.0
14,37,232.0,600.0
15,37,248.0,600.0
16,37,264.0,600.0
17,37,280.0,600.0
17,38,280.0,616.0
17,39,280.0,632.0
17,40,280.0,648.0
17,41,280.0,664.0
