row,col,y_px,x_px
87,71,1400.0,1144.0
86,71,1384.0,1144.0
85,71,1368.0,1144.0
84,71,1352.0,1144.0
83,71,1336.0,1144.0
82,71,1320.0,1144.0
81,71,1304.0,1144.0
80,71,1288.0,1144.0
79,71,1272.0,1144.0
78,71,1256.0,1144.0
77,71,1240.0,1144.0
76,71,1224.0,1144.0
75,71,1208.0,1144.0
74,71,1192.0,1144.0
73,71,1176.0,1144.0
72,71,1160.0,1144.0
71,71,1144.0,1144.0
71,70,1144.0,1128.0
71,69,1144.0,1112.0
71,68,1144.0,1096.0
71,67,1144.0,1080.0
71,66,1144.0,1064.0
71,65,1144.0,1048.0
71,64,1144.0,1032.0
71,63,1144.0,1016.0
71,62,1144.0,1000.0
71,61,1144.0,984.0
72,61,1160.0,984.0
73,61,1176.0,984.0
73,60,1176.0,968.0
73,59,1176.0,952.0
73,58,1176.0,936.0
73,57,1176.0,920.0
72,57,1160.0,920.0
71,57,1144.0,920.0
71,56,1144.0,904.0
72,56,1160.0,904.0
73,56,1176.0,904.0
73,55,1176.0,888.0
73,54,1176.0,872.0
73,53,1176.0,856.0
73,52,1176.0,840.0
73,51,1176.0,824.0
72,51,1160.0,824.0
71,51,1144.0,824.0
71,50,1144.0,808.0
71,49,1144.0,792.0
71,48,1144.0,776.0
71,47,1144.0,760.0
71,46,1144.0,744.0
71,45,1144.0,728.0
72,45,1160.0,728.0
72,44,1160.0,712.0
72,43,1160.0,696.0
72,42,1160.0,680.0
72,41,1160.0,664.0
72,40,1160.0,648.0
72,39,1160.0,632.0
72,38,1160.0,616.0
72,37,1160.0,600.0
71,37,1144.0,600.0
71,36,1144.0,584.0
71,35,1144.0,568.0
71,34,1144.0,552.0
71,33,1144.0,536.0
71,32,1144.0,520.0
71,31,1144.0,504.0
71,30,1144.0,488.0
71,29,1144.0,472.0
70,29,1128.0,472.0
69,29,1112.0,472.0
68,29,1096.0,472.0
68,28,1096.0,456.0
68,27,1096.0,440.0
68,26,1096.0,424.0
68,25,1096.0,408.0
68,24,1096.0,392.0
67,24,1080.0,392.0
66,24,1064.0,392.0
65,24,1048.0,392.0
64,24,1032.0,392.0
63,24,1016.0,392.0
63,23,1016.0,376.0
63,22,1016.0,360.0
62,22,1000.0,360.0
61,22,984.0,360.0
61,21,984.0,344.0
61,20,984.0,328.0
61,19,984.0,312.0
61,18,984.0,296.0
60,18,968.0,296.0
60,17,968.0,280.0
60,16,968.0,264.0
60,15,968.0,248.0
60,14,968.0,232.0
60,13,968.0,216.0
61,13,984.0,216.0
62,13,1000.0,216.0
62,12,1000.0,200.0
63,12,1016.0,200.0
63,11,1016.0,184.0
63,10,1016.0,168.0
62,10,1000.0,168.0
61,10,984.0,168.0
60,10,968.0,168.0
60,11,968.0,184.0
60,12,968.0,200.0
60,13,968.0,216.0
60,14,968.0,232.0
60,15,968.0,248.0
60,16,968.0,264.0
60,17,968.0,280.0
60,18,968.0,296.0
59,18,952.0,296.0
58,18,936.0,296.0
57,18,920.0,296.0
57,19,920.0,312.0
57,20,920.0,328.0
57,21,920.0,344.0
57,22,920.0,360.0
57,23,920.0,376.0
56,23,904.0,376.0
55,23,888.0,376.0
54,23,872.0,376.0
53,23,856.0,376.0
52,23,840.0,376.0
52,24,840.0,392.0
51,24,824.0,392.0
50,24,808.0,392.0
49,24,792.0,392.0
48,24,776.0,392.0
47,24,760.0,392.0
46,24,744.0,392.0
45,24,728.0,392.0
44,24,712.0,392.0
43,24,696.0,392.0
42,24,680.0,392.0
41,24,664.0,392.0
40,24,648.0,392.0
40,25,648.0,408.0
40,26,648.0,424.0
40,27,648.0,440.0
40,28,648.0,456.0
39,28,632.0,456.0
39,29,632.0,472.0
38,29,616.0,472.0
38,30,616.0,488.0
38,31,616.0,504.0
38,32,616.0,520.0
38,33,616.0,536.0
38,34,616.0,552.0
39,34,632.0,552.0
39,35,632.0,568.0
39,36,632.0,584.0
39,37,632.0,600.0
39,38,632.0,616.0
39,39,632.0,632.0
38,39,616.0,632.0
38,40,616.0,648.0
39,40,632.0,648.0
40,40,648.0,648.0
40,39,648.0,632.0
40,38,648.0,616.0
40,37,648.0,600.0
39,37,632.0,600.0
38,37,616.0,600.0
37,37,600.0,600.0
37,38,600.0,616.0
37,39,600.0,632.0
36,39,584.0,632.0
35,39,568.0,632.0
35,38,568.0,616.0
35,37,568.0,600.0
35,36,568.0,584.0
35,37,568.0,600.0
35,38,568.0,616.0
34,38,552.0,616.0
33,38,536.0,616.0
