row,col,y_px,x_px
87,40,1400.0,648.0
86,40,1384.0,648.0
85,40,1368.0,648.0
84,40,1352.0,648.0
83,40,1336.0,648.0
83,41,1336.0,664.0
83,42,1336.0,680.0
83,43,1336.0,696.0
83,44,1336.0,712.0
83,45,1336.0,728.0
82,45,1320.0,728.0
82,46,1320.0,744.0
82,47,1320.0,760.0
82,48,1320.0,776.0
82,49,1320.0,792.0
82,50,1320.0,808.0
83,50,1336.0,808.0
84,50,1352.0,808.0
84,51,1352.0,824.0
84,52,1352.0,840.0
84,53,1352.0,856.0
84,54,1352.0,872.0
83,54,1336.0,872.0
83,55,1336.0,888.0
83,56,1336.0,904.0
82,56,1320.0,904.0
81,56,1304.0,904.0
80,56,1288.0,904.0
79,56,1272.0,904.0
78,56,1256.0,904.0
77,56,1240.0,904.0
76,56,1224.0,904.0
75,56,1208.0,904.0
74,56,1192.0,904.0
73,56,1176.0,904.0
72,56,1160.0,904.0
71,56,1144.0,904.0
71,55,1144.0,888.0
71,54,1144.0,872.0
71,53,1144.0,856.0
71,52,1144.0,840.0
71,51,1144.0,824.0
71,50,1144.0,808.0
71,49,1144.0,792.0
71,48,1144.0,776.0
71,47,1144.0,760.0
71,46,1144.0,744.0
71,45,1144.0,728.0
70,45,1128.0,728.0
69,45,1112.0,728.0
68,45,1096.0,728.0
68,44,1096.0,712.0
68,43,1096.0,696.0
68,42,1096.0,680.0
68,41,1096.0,664.0
68,40,1096.0,648.0
67,40,1080.0,648.0
66,40,1064.0,648.0
65,40,1048.0,648.0
64,40,1032.0,648.0
63,40,1016.0,648.0
62,40,1000.0,648.0
61,40,984.0,648.0
60,40,968.0,648.0
59,40,952.0,648.0
58,40,936.0,648.0
59,40,952.0,648.0
60,40,968.0,648.0
60,39,968.0,632.0
60,38,968.0,616.0
60,37,968.0,600.0
60,36,968.0,584.0
60,35,968.0,568.0
60,34,968.0,552.0
60,33,968.0,536.0
60,32,968.0,520.0
60,31,968.0,504.0
60,30,968.0,488.0
60,29,968.0,472.0
61,29,984.0,472.0
61,28,984.0,456.0
61,27,984.0,440.0
61,26,984.0,424.0
61,25,984.0,408.0
61,24,984.0,392.0
60,24,968.0,392.0
60,25,968.0,408.0
60,26,968.0,424.0
60,27,968.0,440.0
60,28,968.0,456.0
60,29,968.0,472.0
60,30,968.0,488.0
60,31,968.0,504.0
60,32,968.0,520.0
60,33,968.0,536.0
60,34,968.0,552.0
60,35,968.0,568.0
60,36,968.0,584.0
60,37,968.0,600.0
60,38,968.0,616.0
60,39,968.0,632.0
60,40,968.0,648.0
60,41,968.0,664.0
60,42,968.0,680.0
60,43,968.0,696.0
60,44,968.0,712.0
60,45,968.0,728.0
60,46,968.0,744.0
60,47,968.0,760.0
60,48,968.0,776.0
60,49,968.0,792.0
60,50,968.0,808.0
59,50,952.0,808.0
59,51,952.0,824.0
58,51,936.0,824.0
58,52,936.0,840.0
58,53,936.0,856.0
58,54,936.0,872.0
58,55,936.0,888.0
57,55,920.0,888.0
56,55,904.0,888.0
55,55,888.0,888.0
54,55,872.0,888.0
53,55,856.0,888.0
52,55,840.0,888.0
51,55,824.0,888.0
50,55,808.0,888.0
50,56,808.0,904.0
49,56,792.0,904.0
48,56,776.0,904.0
47,56,760.0,904.0
46,56,744.0,904.0
45,56,728.0,904.0
44,56,712.0,904.0
43,56,696.0,904.0
42,56,680.0,904.0
41,56,664.0,904.0
40,56,648.0,904.0
39,56,632.0,904.0
38,56,616.0,904.0
37,56,600.0,904.0
36,56,584.0,904.0
35,56,568.0,904.0
34,56,552.0,904.0
33,56,536.0,904.0
32,56,520.0,904.0
31,56,504.0,904.0
30,56,488.0,904.0
29,56,472.0,904.0
28,56,456.0,904.0
28,55,456.0,888.0
28,54,456.0,872.0
28,53,456.0,856.0
27,53,440.0,856.0
27,52,440.0,840.0
27,51,440.0,824.0
27,50,440.0,808.0
27,49,440.0,792.0
27,48,440.0,776.0
27,47,440.0,760.0
27,46,440.0,744.0
27,45,440.0,728.0
28,45,456.0,728.0
28,44,456.0,712.0
28,43,456.0,696.0
28,42,456.0,680.0
28,41,456.0,664.0
28,40,456.0,648.0
27,40,440.0,648.0
27,39,440.0,632.0
27,38,440.0,616.0
27,37,440.0,600.0
26,37,424.0,600.0
26,38,424.0,616.0
25,38,408.0,616.0
24,38,392.0,616.0
24,39,392.0,632.0
24,40,392.0,648.0
24,41,392.0,664.0
24,42,392.0,680.0
25,42,408.0,680.0
26,42,424.0,680.0
27,42,440.0,680.0
28,42,456.0,680.0
29,42,472.0,680.0
28,42,456.0,680.0
27,42,440.0,680.0
27,43,440.0,696.0
27,44,440.0,712.0
27,45,440.0,728.0
27,46,440.0,744.0
27,47,440.0,760.0
27,48,440.0,776.0
27,49,440.0,792.0
27,50,440.0,808.0
26,50,424.0,808.0
26,51,424.0,824.0
26,52,424.0,840.0
26,53,424.0,856.0
25,53,408.0,856.0
25,54,408.0,872.0
25,55,408.0,888.0
25,56,408.0,904.0
25,57,408.0,920.0
26,57,424.0,920.0
26,58,424.0,936.0
26,59,424.0,952.0
25,59,408.0,952.0
24,59,392.0,952.0
