row,col,y_px,x_px
76,39,1224.0,632.0
75,39,1208.0,632.0
74,39,1192.0,632.0
73,39,1176.0,632.0
72,39,1160.0,632.0
71,39,1144.0,632.0
70,39,1128.0,632.0
69,39,1112.0,632.0
68,39,1096.0,632.0
67,39,1080.0,632.0
66,39,1064.0,632.0
65,39,1048.0,632.0
64,39,1032.0,632.0
63,39,1016.0,632.0
63,38,1016.0,616.0
62,38,1000.0,616.0
61,38,984.0,616.0
60,38,968.0,616.0
59,38,952.0,616.0
58,38,936.0,616.0
57,38,920.0,616.0
57,39,920.0,632.0
56,39,904.0,632.0
55,39,888.0,632.0
54,39,872.0,632.0
53,39,856.0,632.0
52,39,840.0,632.0
51,39,824.0,632.0
50,39,808.0,632.0
49,39,792.0,632.0
49,40,792.0,648.0
48,40,776.0,648.0
47,40,760.0,648.0
46,40,744.0,648.0
45,40,728.0,648.0
44,40,712.0,648.0
43,40,696.0,648.0
42,40,680.0,648.0
41,40,664.0,648.0
40,40,648.0,648.0
39,40,632.0,648.0
38,40,616.0,648.0
37,40,600.0,648.0
36,40,584.0,648.0
35,40,568.0,648.0
34,40,552.0,648.0
33,40,536.0,648.0
32,40,520.0,648.0
31,40,504.0,648.0
30,40,488.0,648.0
29,40,472.0,648.0
28,40,456.0,648.0
27,40,440.0,648.0
26,40,424.0,648.0
26,39,424.0,632.0
25,39,408.0,632.0
24,39,392.0,632.0
23,39,376.0,632.0
24,39,392.0,632.0
24,40,392.0,648.0
24,39,392.0,632.0
24,38,392.0,616.0
24,37,392.0,600.0
25,37,408.0,600.0
26,37,424.0,600.0
27,37,440.0,600.0
28,37,456.0,600.0
27,37,440.0,600.0
26,37,424.0,600.0
26,38,424.0,616.0
26,39,424.0,632.0
26,40,424.0,648.0
26,41,424.0,664.0
26,42,424.0,680.0
27,42,440.0,680.0
28,42,456.0,680.0
29,42,472.0,680.0
30,42,488.0,680.0
30,41,488.0,664.0
30,40,488.0,648.0
31,40,504.0,648.0
32,40,520.0,648.0
33,40,536.0,648.0
34,40,552.0,648.0
35,40,568.0,648.0
35,41,568.0,664.0
35,42,568.0,680.0
35,43,568.0,696.0
36,43,584.0,696.0
37,43,600.0,696.0
38,43,616.0,696.0
38,42,616.0,680.0
38,41,616.0,664.0
38,40,616.0,648.0
38,39,616.0,632.0
38,38,616.0,616.0
38,37,616.0,600.0
38,36,616.0,584.0
39,36,632.0,584.0
39,35,632.0,568.0
40,35,648.0,568.0
41,35,664.0,568.0
41,36,664.0,584.0
41,37,664.0,600.0
41,38,664.0,616.0
41,39,664.0,632.0
42,39,680.0,632.0
43,39,696.0,632.0
44,39,712.0,632.0
45,39,728.0,632.0
46,39,744.0,632.0
46,38,744.0,616.0
46,37,744.0,600.0
46,38,744.0,616.0
46,39,744.0,632.0
46,40,744.0,648.0
46,41,744.0,664.0
46,42,744.0,680.0
47,42,760.0,680.0
48,42,776.0,680.0
48,41,776.0,664.0
49,41,792.0,664.0
49,40,792.0,648.0
50,40,808.0,648.0
50,39,808.0,632.0
50,38,808.0,616.0
50,37,808.0,600.0
51,37,824.0,600.0
52,37,840.0,600.0
52,38,840.0,616.0
52,39,840.0,632.0
53,39,856.0,632.0
54,39,872.0,632.0
55,39,888.0,632.0
56,39,904.0,632.0
56,40,904.0,648.0
57,40,920.0,648.0
57,39,920.0,632.0
57,38,920.0,616.0
57,37,920.0,600.0
57,38,920.0,616.0
58,38,936.0,616.0
59,38,952.0,616.0
59,37,952.0,600.0
59,38,952.0,616.0
59,39,952.0,632.0
59,40,952.0,648.0
59,41,952.0,664.0
60,41,968.0,664.0
59,41,952.0,664.0
58,41,936.0,664.0
57,41,920.0,664.0
57,40,920.0,648.0
56,40,904.0,648.0
55,40,888.0,648.0
54,40,872.0,648.0
53,40,856.0,648.0
52,40,840.0,648.0
52,41,840.0,664.0
51,41,824.0,664.0
51,42,824.0,680.0
50,42,808.0,680.0
51,42,824.0,680.0
52,42,840.0,680.0
52,41,840.0,664.0
52,40,840.0,648.0
52,39,840.0,632.0
51,39,824.0,632.0
50,39,808.0,632.0
49,39,792.0,632.0
48,39,776.0,632.0
48,40,776.0,648.0
47,40,760.0,648.0
46,40,744.0,648.0
46,39,744.0,632.0
46,38,744.0,616.0
47,38,760.0,616.0
47,37,760.0,600.0
48,37,776.0,600.0
48,36,776.0,584.0
48,35,776.0,568.0
48,34,776.0,552.0
48,35,776.0,568.0
48,36,776.0,584.0
47,36,760.0,584.0
47,37,760.0,600.0
46,37,744.0,600.0
46,38,744.0,616.0
46,39,744.0,632.0
46,40,744.0,648.0
47,40,760.0,648.0
48,40,776.0,648.0
49,40,792.0,648.0
50,40,808.0,648.0
50,39,808.0,632.0
51,39,824.0,632.0
52,39,840.0,632.0
53,39,856.0,632.0
54,39,872.0,632.0
55,39,888.0,632.0
56,39,904.0,632.0
57,39,920.0,632.0
57,40,920.0,648.0
57,41,920.0,664.0
58,41,936.0,664.0
59,41,952.0,664.0
59,42,952.0,680.0
59,43,952.0,696.0
59,44,952.0,712.0
59,45,952.0,728.0
60,45,968.0,728.0
60,46,968.0,744.0
60,47,968.0,760.0
60,48,968.0,776.0
60,49,968.0,792.0
60,50,968.0,808.0
61,50,984.0,808.0
62,50,1000.0,808.0
63,50,1016.0,808.0
