row,col,y_px,x_px
65,39,1048.0,632.0
64,39,1032.0,632.0
63,39,1016.0,632.0
62,39,1000.0,632.0
61,39,984.0,632.0
61,38,984.0,616.0
61,37,984.0,600.0
61,36,984.0,584.0
61,35,984.0,568.0
61,34,984.0,552.0
60,34,968.0,552.0
60,33,968.0,536.0
60,32,968.0,520.0
60,31,968.0,504.0
60,30,968.0,488.0
60,29,968.0,472.0
61,29,984.0,472.0
62,29,1000.0,472.0
63,29,1016.0,472.0
63,28,1016.0,456.0
63,27,1016.0,440.0
63,26,1016.0,424.0
62,26,1000.0,424.0
61,26,984.0,424.0
60,26,968.0,424.0
60,27,968.0,440.0
60,28,968.0,456.0
60,29,968.0,472.0
60,30,968.0,488.0
60,31,968.0,504.0
60,32,968.0,520.0
60,33,968.0,536.0
60,34,968.0,552.0
59,34,952.0,552.0
58,34,936.0,552.0
57,34,920.0,552.0
57,35,920.0,568.0
57,36,920.0,584.0
57,37,920.0,600.0
57,38,920.0,616.0
57,39,920.0,632.0
56,39,904.0,632.0
55,39,888.0,632.0
54,39,872.0,632.0
53,39,856.0,632.0
52,39,840.0,632.0
51,39,824.0,632.0
51,40,824.0,648.0
51,41,824.0,664.0
50,41,808.0,664.0
49,41,792.0,664.0
48,41,776.0,664.0
47,41,760.0,664.0
46,41,744.0,664.0
46,40,744.0,648.0
45,40,728.0,648.0
44,40,712.0,648.0
43,40,696.0,648.0
42,40,680.0,648.0
41,40,664.0,648.0
40,40,648.0,648.0
39,40,632.0,648.0
38,40,616.0,648.0
37,40,600.0,648.0
36,40,584.0,648.0
35,40,568.0,648.0
34,40,552.0,648.0
33,40,536.0,648.0
32,40,520.0,648.0
31,40,504.0,648.0
30,40,488.0,648.0
29,40,472.0,648.0
28,40,456.0,648.0
28,41,456.0,664.0
27,41,440.0,664.0
27,42,440.0,680.0
27,43,440.0,696.0
27,44,440.0,712.0
27,45,440.0,728.0
27,46,440.0,744.0
27,47,440.0,760.0
27,48,440.0,776.0
27,49,440.0,792.0
27,50,440.0,808.0
27,51,440.0,824.0
27,52,440.0,840.0
27,53,440.0,856.0
27,54,440.0,872.0
27,55,440.0,888.0
27,56,440.0,904.0
27,57,440.0,920.0
27,58,440.0,936.0
27,59,440.0,952.0
27,60,440.0,968.0
27,61,440.0,984.0
27,62,440.0,1000.0
27,63,440.0,1016.0
27,64,440.0,1032.0
27,65,440.0,1048.0
27,66,440.0,1064.0
28,66,456.0,1064.0
29,66,472.0,1064.0
30,66,488.0,1064.0
30,67,488.0,1080.0
30,68,488.0,1096.0
30,69,488.0,1112.0
30,70,488.0,1128.0
30,71,488.0,1144.0
30,72,488.0,1160.0
30,73,488.0,1176.0
30,74,488.0,1192.0
30,73,488.0,1176.0
29,73,472.0,1176.0
28,73,456.0,1176.0
27,73,440.0,1176.0
26,73,424.0,1176.0
25,73,408.0,1176.0
24,73,392.0,1176.0
24,72,392.0,1160.0
23,72,376.0,1160.0
22,72,360.0,1160.0
21,72,344.0,1160.0
20,72,328.0,1160.0
19,72,312.0,1160.0
18,72,296.0,1160.0
17,72,280.0,1160.0
16,72,264.0,1160.0
16,73,264.0,1176.0
16,74,264.0,1192.0
16,75,264.0,1208.0
16,76,264.0,1224.0
16,77,264.0,1240.0
16,78,264.0,1256.0
16,79,264.0,1272.0
16,80,264.0,1288.0
16,81,264.0,1304.0
16,82,264.0,1320.0
17,82,280.0,1320.0
18,82,296.0,1320.0
19,82,312.0,1320.0
19,83,312.0,1336.0
19,84,312.0,1352.0
19,85,312.0,1368.0
19,86,312.0,1384.0
19,87,312.0,1400.0
18,87,296.0,1400.0
17,87,280.0,1400.0
16,87,264.0,1400.0
